NAME: M-n200-k17_3 
DIMENSION: 200 
CAPACITY: 200 
VEHICLES: 17 
No         x_pos      y_pos      demand     release    due        
1          35.00000   35.00000   0          0          999999999  
2          41.00000   49.00000   10         9          66         
3          35.00000   17.00000   7          3          68         
4          55.00000   45.00000   13         3          58         
5          55.00000   20.00000   19         4          70         
6          15.00000   30.00000   26         9          79         
7          25.00000   30.00000   3          2          46         
8          20.00000   50.00000   5          8          67         
9          10.00000   43.00000   9          8          62         
10         55.00000   60.00000   16         4          67         
11         30.00000   60.00000   16         2          70         
12         20.00000   65.00000   12         2          57         
13         50.00000   35.00000   19         3          66         
14         30.00000   25.00000   23         6          55         
15         15.00000   10.00000   20         7          63         
16         30.00000   5.00000    8          7          63         
17         10.00000   20.00000   19         8          73         
18         5.00000    30.00000   2          3          54         
19         20.00000   40.00000   12         8          75         
20         15.00000   60.00000   17         6          62         
21         45.00000   65.00000   9          5          60         
22         45.00000   20.00000   11         11         57         
23         45.00000   10.00000   18         1          69         
24         55.00000   5.00000    29         11         78         
25         65.00000   35.00000   3          9          76         
26         65.00000   20.00000   6          10         69         
27         45.00000   30.00000   17         1          59         
28         35.00000   40.00000   16         4          61         
29         41.00000   37.00000   16         7          76         
30         64.00000   42.00000   9          5          71         
31         40.00000   60.00000   21         10         74         
32         31.00000   52.00000   27         9          65         
33         35.00000   69.00000   23         11         69         
34         53.00000   52.00000   11         11         64         
35         65.00000   55.00000   14         10         78         
36         63.00000   65.00000   8          5          57         
37         2.00000    60.00000   5          2          69         
38         20.00000   20.00000   8          10         77         
39         5.00000    5.00000    16         1          60         
40         60.00000   12.00000   31         3          69         
41         40.00000   25.00000   9          1          57         
42         42.00000   7.00000    5          11         64         
43         24.00000   12.00000   5          8          66         
44         23.00000   3.00000    7          8          58         
45         11.00000   14.00000   18         3          65         
46         6.00000    38.00000   16         7          75         
47         2.00000    48.00000   1          2          60         
48         8.00000    56.00000   27         3          52         
49         13.00000   52.00000   36         2          47         
50         6.00000    68.00000   30         4          62         
51         47.00000   47.00000   13         6          61         
52         49.00000   58.00000   10         5          55         
53         27.00000   43.00000   9          1          65         
54         37.00000   31.00000   14         4          74         
55         57.00000   29.00000   18         1          68         
56         63.00000   23.00000   2          1          50         
57         53.00000   12.00000   6          5          71         
58         32.00000   12.00000   7          4          59         
59         36.00000   26.00000   18         3          48         
60         21.00000   24.00000   28         11         62         
61         17.00000   34.00000   3          9          78         
62         12.00000   24.00000   13         6          57         
63         24.00000   58.00000   19         4          71         
64         27.00000   69.00000   10         9          53         
65         15.00000   77.00000   9          2          53         
66         62.00000   77.00000   20         1          54         
67         49.00000   73.00000   25         9          72         
68         67.00000   5.00000    25         7          69         
69         56.00000   39.00000   36         6          70         
70         37.00000   47.00000   6          10         57         
71         37.00000   56.00000   5          10         59         
72         57.00000   68.00000   15         7          73         
73         47.00000   16.00000   25         5          68         
74         44.00000   17.00000   9          2          52         
75         46.00000   13.00000   8          5          66         
76         49.00000   11.00000   18         5          61         
77         49.00000   42.00000   13         8          73         
78         53.00000   43.00000   14         9          61         
79         61.00000   52.00000   3          11         74         
80         57.00000   48.00000   23         7          75         
81         56.00000   37.00000   6          10         80         
82         55.00000   54.00000   26         7          64         
83         15.00000   47.00000   16         1          65         
84         14.00000   37.00000   11         8          64         
85         11.00000   31.00000   7          2          45         
86         16.00000   22.00000   41         4          64         
87         4.00000    18.00000   35         10         76         
88         28.00000   18.00000   26         11         79         
89         26.00000   52.00000   9          2          51         
