NAME: A-n48-k7_5 
DIMENSION: 48 
CAPACITY: 100 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          47.00000   5.00000    0          0          999999999  
2          1.00000    19.00000   20         11         89         
3          97.00000   35.00000   14         27         104        
4          23.00000   79.00000   5          26         90         
5          77.00000   87.00000   11         16         76         
6          3.00000    9.00000    22         19         94         
7          5.00000    27.00000   25         37         95         
8          41.00000   53.00000   2          37         111        
9          51.00000   87.00000   18         28         106        
10         67.00000   73.00000   10         15         97         
11         89.00000   45.00000   26         2          60         
12         71.00000   99.00000   14         23         107        
13         11.00000   1.00000    22         22         86         
14         85.00000   85.00000   9          14         94         
15         57.00000   11.00000   11         34         114        
16         57.00000   85.00000   18         24         111        
17         71.00000   33.00000   24         24         83         
18         61.00000   13.00000   15         12         102        
19         39.00000   15.00000   23         3          75         
20         13.00000   59.00000   16         12         84         
21         43.00000   99.00000   14         9          79         
22         87.00000   73.00000   8          14         92         
23         11.00000   37.00000   5          33         101        
24         21.00000   11.00000   12         7          78         
25         77.00000   81.00000   8          6          76         
26         3.00000    63.00000   16         20         101        
27         47.00000   95.00000   12         23         106        
28         53.00000   75.00000   15         7          102        
29         73.00000   55.00000   9          25         118        
30         81.00000   71.00000   2          33         104        
31         89.00000   75.00000   10         30         95         
32         11.00000   9.00000    2          11         103        
33         27.00000   37.00000   3          12         80         
34         95.00000   59.00000   20         7          85         
35         63.00000   63.00000   3          18         110        
36         37.00000   21.00000   13         13         74         
37         33.00000   47.00000   25         11         78         
38         23.00000   63.00000   23         36         109        
39         13.00000   55.00000   8          16         95         
40         47.00000   93.00000   16         15         106        
41         45.00000   43.00000   9          23         88         
42         83.00000   7.00000    14         3          97         
43         69.00000   91.00000   4          8          82         
44         13.00000   11.00000   13         28         115        
45         37.00000   15.00000   7          22         99         
46         53.00000   59.00000   16         8          78         
47         97.00000   83.00000   18         33         107        
48         75.00000   31.00000   16         17         102        
