NAME: E-n51-k5_1 
DIMENSION: 51 
CAPACITY: 160 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          30.00000   40.00000   0          0          999999999  
2          37.00000   52.00000   7          2          64         
3          49.00000   49.00000   30         1          85         
4          52.00000   64.00000   16         3          80         
5          20.00000   26.00000   9          4          63         
6          40.00000   30.00000   21         2          83         
7          21.00000   47.00000   15         2          87         
8          17.00000   63.00000   19         5          90         
9          31.00000   62.00000   23         5          89         
10         52.00000   33.00000   11         3          75         
11         51.00000   21.00000   5          4          73         
12         42.00000   41.00000   19         3          91         
13         31.00000   32.00000   29         4          79         
14         5.00000    25.00000   23         1          85         
15         12.00000   42.00000   21         2          80         
16         36.00000   16.00000   10         1          89         
17         52.00000   41.00000   15         4          83         
18         27.00000   23.00000   3          3          65         
19         17.00000   33.00000   41         5          63         
20         13.00000   13.00000   9          2          80         
21         57.00000   58.00000   28         5          61         
22         62.00000   42.00000   8          1          82         
23         42.00000   57.00000   8          2          57         
24         16.00000   57.00000   16         2          62         
25         8.00000    52.00000   10         2          85         
26         7.00000    38.00000   28         4          92         
27         27.00000   68.00000   7          3          88         
28         30.00000   48.00000   15         2          62         
29         43.00000   67.00000   14         4          72         
30         58.00000   48.00000   6          3          90         
31         58.00000   27.00000   19         1          67         
32         37.00000   69.00000   11         4          64         
33         38.00000   46.00000   12         2          74         
34         46.00000   10.00000   23         2          78         
35         61.00000   33.00000   26         3          68         
36         62.00000   63.00000   17         4          93         
37         63.00000   69.00000   6          4          81         
38         32.00000   22.00000   9          2          87         
39         45.00000   35.00000   15         2          73         
40         59.00000   15.00000   14         3          72         
41         5.00000    6.00000    7          1          60         
42         10.00000   17.00000   27         3          71         
43         21.00000   10.00000   13         2          67         
44         5.00000    64.00000   11         5          82         
45         30.00000   15.00000   16         5          63         
46         39.00000   10.00000   10         5          87         
47         32.00000   39.00000   5          2          75         
48         25.00000   32.00000   25         5          88         
49         25.00000   55.00000   17         4          93         
50         48.00000   28.00000   18         2          88         
51         56.00000   37.00000   10         3          87         
