NAME: A-n63-k10_3 
DIMENSION: 63 
CAPACITY: 100 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          76.00000   75.00000   0          0          999999999  
2          60.00000   14.00000   11         15         60         
3          46.00000   5.00000    20         14         67         
4          91.00000   14.00000   26         6          56         
5          70.00000   95.00000   17         7          51         
6          86.00000   31.00000   5          19         67         
7          20.00000   0.00000    17         1          55         
8          41.00000   55.00000   1          14         64         
9          21.00000   15.00000   15         5          67         
10         46.00000   1.00000    16         17         66         
11         95.00000   45.00000   22         5          74         
12         16.00000   89.00000   2          2          53         
13         41.00000   1.00000    22         13         59         
14         60.00000   94.00000   25         3          61         
15         55.00000   25.00000   20         16         80         
16         71.00000   41.00000   20         19         74         
17         39.00000   35.00000   21         7          77         
18         61.00000   70.00000   26         6          60         
19         80.00000   36.00000   12         1          52         
20         100.00000  26.00000   5          10         59         
21         65.00000   85.00000   11         20         89         
22         40.00000   51.00000   5          15         63         
23         19.00000   71.00000   21         7          60         
24         34.00000   50.00000   17         13         61         
25         36.00000   61.00000   12         16         66         
26         69.00000   50.00000   12         3          57         
27         61.00000   94.00000   15         12         82         
28         19.00000   11.00000   21         18         86         
29         51.00000   91.00000   12         14         72         
30         61.00000   54.00000   2          5          64         
31         76.00000   90.00000   17         7          51         
32         41.00000   75.00000   16         11         69         
33         35.00000   100.00000  15         2          69         
34         1.00000    40.00000   26         9          64         
35         15.00000   91.00000   12         5          58         
36         21.00000   11.00000   22         10         55         
37         79.00000   81.00000   16         17         77         
38         34.00000   36.00000   21         8          78         
39         74.00000   99.00000   16         11         72         
40         75.00000   14.00000   2          2          56         
41         65.00000   54.00000   6          19         79         
42         55.00000   10.00000   2          5          64         
43         100.00000  6.00000    6          8          71         
44         99.00000   91.00000   10         14         74         
45         25.00000   86.00000   11         16         72         
46         75.00000   16.00000   1          4          72         
47         30.00000   45.00000   63         11         70         
48         21.00000   85.00000   10         20         80         
49         75.00000   80.00000   21         15         77         
50         71.00000   35.00000   7          2          68         
51         56.00000   81.00000   1          1          54         
52         25.00000   76.00000   6          10         72         
53         85.00000   76.00000   26         9          66         
54         60.00000   34.00000   17         10         62         
55         41.00000   44.00000   10         4          58         
56         6.00000    55.00000   25         8          69         
57         60.00000   54.00000   25         18         66         
58         40.00000   96.00000   25         15         85         
59         20.00000   71.00000   16         9          78         
60         94.00000   45.00000   5          19         69         
61         31.00000   41.00000   22         2          54         
62         40.00000   49.00000   17         4          74         
63         56.00000   80.00000   6          19         83         
