NAME: M-n101-k10_5 
DIMENSION: 101 
CAPACITY: 200 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   50.00000   0          0          999999999  
2          45.00000   68.00000   10         10         70         
3          45.00000   70.00000   30         5          62         
4          42.00000   66.00000   10         5          68         
5          42.00000   68.00000   10         17         73         
6          42.00000   65.00000   10         15         60         
7          40.00000   69.00000   20         14         73         
8          40.00000   66.00000   20         4          64         
9          38.00000   68.00000   20         11         64         
10         38.00000   70.00000   10         10         55         
11         35.00000   66.00000   10         17         58         
12         35.00000   69.00000   10         21         79         
13         25.00000   85.00000   20         11         57         
14         22.00000   75.00000   30         8          64         
15         22.00000   85.00000   10         13         67         
16         20.00000   80.00000   40         12         68         
17         20.00000   85.00000   40         12         66         
18         18.00000   75.00000   20         21         71         
19         15.00000   75.00000   20         19         79         
20         15.00000   80.00000   10         7          47         
21         30.00000   50.00000   10         5          59         
22         30.00000   52.00000   20         3          65         
23         28.00000   52.00000   20         2          60         
24         28.00000   55.00000   10         1          65         
25         25.00000   50.00000   10         2          47         
26         25.00000   52.00000   40         16         76         
27         25.00000   55.00000   10         21         63         
28         23.00000   52.00000   10         4          56         
29         23.00000   55.00000   20         15         77         
30         20.00000   50.00000   10         7          58         
31         20.00000   55.00000   10         9          62         
32         10.00000   35.00000   20         6          61         
33         10.00000   40.00000   30         12         65         
34         8.00000    40.00000   40         18         60         
35         8.00000    45.00000   20         5          56         
36         5.00000    35.00000   10         16         67         
37         5.00000    45.00000   10         15         66         
38         2.00000    40.00000   20         2          64         
39         0.00000    40.00000   30         12         71         
40         0.00000    45.00000   20         17         79         
41         35.00000   30.00000   10         7          65         
42         35.00000   32.00000   10         13         67         
43         33.00000   32.00000   20         12         73         
44         33.00000   35.00000   10         9          60         
45         32.00000   30.00000   10         19         63         
46         30.00000   30.00000   10         20         75         
47         30.00000   32.00000   30         14         60         
48         30.00000   35.00000   10         6          63         
49         28.00000   30.00000   10         17         80         
50         28.00000   35.00000   10         6          51         
51         26.00000   32.00000   10         5          60         
52         25.00000   30.00000   10         7          65         
53         25.00000   35.00000   10         19         70         
54         44.00000   5.00000    20         1          43         
55         42.00000   10.00000   40         7          55         
56         42.00000   15.00000   10         2          52         
57         40.00000   5.00000    30         11         70         
58         40.00000   15.00000   40         6          45         
59         38.00000   5.00000    30         19         72         
60         38.00000   15.00000   10         5          67         
61         35.00000   5.00000    20         8          61         
62         50.00000   30.00000   10         4          43         
63         50.00000   35.00000   20         5          53         
64         50.00000   40.00000   50         10         56         
65         48.00000   30.00000   10         1          45         
66         48.00000   40.00000   10         10         67         
67         47.00000   35.00000   10         8          61         
68         47.00000   40.00000   10         21         81         
69         45.00000   30.00000   10         20         60         
70         45.00000   35.00000   10         13         76         
71         95.00000   30.00000   30         17         71         
72         95.00000   35.00000   20         20         72         
73         53.00000   30.00000   10         11         67         
74         92.00000   30.00000   10         17         67         
75         53.00000   35.00000   50         18         71         
76         45.00000   65.00000   20         2          45         
77         90.00000   35.00000   10         4          49         
78         88.00000   30.00000   10         6          49         
79         88.00000   35.00000   20         11         66         
80         87.00000   30.00000   10         6          54         
81         85.00000   25.00000   10         18         66         
82         85.00000   35.00000   30         20         83         
83         75.00000   55.00000   20         7          59         
84         72.00000   55.00000   10         7          66         
85         70.00000   58.00000   20         10         51         
86         68.00000   60.00000   30         4          64         
87         66.00000   55.00000   10         13         59         
88         65.00000   55.00000   20         15         61         
89         65.00000   60.00000   30         6          50         
90         63.00000   58.00000   10         21         69         
91         60.00000   55.00000   10         9          55         
92         60.00000   60.00000   10         20         66         
93         67.00000   85.00000   20         9          50         
94         65.00000   85.00000   40         16         79         
95         65.00000   82.00000   10         14         71         
96         62.00000   80.00000   30         7          68         
97         60.00000   80.00000   10         7          63         
98         60.00000   85.00000   30         20         81         
99         58.00000   75.00000   20         10         57         
100        55.00000   80.00000   10         19         70         
101        55.00000   85.00000   20         18         57         
