NAME: M-n200-k16_2 
DIMENSION: 200 
CAPACITY: 200 
VEHICLES: 16 
No         x_pos      y_pos      demand     release    due        
1          35.00000   35.00000   0          0          999999999  
2          41.00000   49.00000   10         2          65         
3          35.00000   17.00000   7          5          65         
4          55.00000   45.00000   13         8          79         
5          55.00000   20.00000   19         8          61         
6          15.00000   30.00000   26         6          84         
7          25.00000   30.00000   3          7          81         
8          20.00000   50.00000   5          7          61         
9          10.00000   43.00000   9          3          68         
10         55.00000   60.00000   16         8          82         
11         30.00000   60.00000   16         7          64         
12         20.00000   65.00000   12         3          78         
13         50.00000   35.00000   19         2          66         
14         30.00000   25.00000   23         2          73         
15         15.00000   10.00000   20         3          75         
16         30.00000   5.00000    8          1          56         
17         10.00000   20.00000   19         5          79         
18         5.00000    30.00000   2          5          64         
19         20.00000   40.00000   12         8          60         
20         15.00000   60.00000   17         2          50         
21         45.00000   65.00000   9          3          75         
22         45.00000   20.00000   11         3          69         
23         45.00000   10.00000   18         2          56         
24         55.00000   5.00000    29         3          68         
25         65.00000   35.00000   3          5          75         
26         65.00000   20.00000   6          5          83         
27         45.00000   30.00000   17         5          81         
28         35.00000   40.00000   16         3          54         
29         41.00000   37.00000   16         6          73         
30         64.00000   42.00000   9          4          63         
31         40.00000   60.00000   21         4          76         
32         31.00000   52.00000   27         5          82         
33         35.00000   69.00000   23         6          59         
34         53.00000   52.00000   11         5          67         
35         65.00000   55.00000   14         4          72         
36         63.00000   65.00000   8          1          62         
37         2.00000    60.00000   5          1          64         
38         20.00000   20.00000   8          2          60         
39         5.00000    5.00000    16         3          75         
40         60.00000   12.00000   31         8          72         
41         40.00000   25.00000   9          3          76         
42         42.00000   7.00000    5          2          60         
43         24.00000   12.00000   5          8          62         
44         23.00000   3.00000    7          8          64         
45         11.00000   14.00000   18         7          84         
46         6.00000    38.00000   16         8          70         
47         2.00000    48.00000   1          5          55         
48         8.00000    56.00000   27         1          78         
49         13.00000   52.00000   36         4          59         
50         6.00000    68.00000   30         1          60         
51         47.00000   47.00000   13         7          58         
52         49.00000   58.00000   10         6          73         
53         27.00000   43.00000   9          8          83         
54         37.00000   31.00000   14         1          65         
55         57.00000   29.00000   18         5          76         
56         63.00000   23.00000   2          8          57         
57         53.00000   12.00000   6          6          71         
58         32.00000   12.00000   7          8          55         
59         36.00000   26.00000   18         6          71         
60         21.00000   24.00000   28         1          72         
61         17.00000   34.00000   3          2          56         
62         12.00000   24.00000   13         8          55         
63         24.00000   58.00000   19         4          76         
64         27.00000   69.00000   10         1          58         
65         15.00000   77.00000   9          3          81         
66         62.00000   77.00000   20         4          78         
67         49.00000   73.00000   25         5          59         
68         67.00000   5.00000    25         1          69         
69         56.00000   39.00000   36         7          68         
70         37.00000   47.00000   6          1          75         
71         37.00000   56.00000   5          1          59         
72         57.00000   68.00000   15         7          84         
73         47.00000   16.00000   25         2          75         
74         44.00000   17.00000   9          5          54         
75         46.00000   13.00000   8          6          59         
76         49.00000   11.00000   18         7          78         
77         49.00000   42.00000   13         8          59         
78         53.00000   43.00000   14         1          54         
79         61.00000   52.00000   3          5          66         
80         57.00000   48.00000   23         5          82         
81         56.00000   37.00000   6          1          57         
82         55.00000   54.00000   26         7          74         
83         15.00000   47.00000   16         8          84         
84         14.00000   37.00000   11         8          71         
85         11.00000   31.00000   7          7          83         
86         16.00000   22.00000   41         5          78         
87         4.00000    18.00000   35         7          75         
88         28.00000   18.00000   26         5          54         
89         26.00000   52.00000   9          7          83         
90         26.00000   35.00000   15         3          62         
91         31.00000   67.00000   3          3          69         
92         15.00000   19.00000   1          8          62         
93         22.00000   22.00000   2          1          73         
94         18.00000   24.00000   22         8          62         
95         26.00000   27.00000   27         6          57         
96         25.00000   24.00000   20         7          84         
97         22.00000   27.00000   11         8          86         
98         25.00000   21.00000   12         4          73         
99         19.00000   21.00000   10         4          78         
100        20.00000   26.00000   9          6          71         
101        18.00000   18.00000   17         6          76         
102        37.00000   52.00000   7          1          62         
103        49.00000   49.00000   30         8          58         
104        52.00000   64.00000   16         8          84         
105        20.00000   26.00000   9          5          79         
106        40.00000   30.00000   21         2          58         
107        21.00000   47.00000   15         3          75         
108        17.00000   63.00000   19         1          62         
109        31.00000   62.00000   23         3          52         
110        52.00000   33.00000   11         2          63         
111        51.00000   21.00000   5          4          80         
112        42.00000   41.00000   19         5          69         
113        31.00000   32.00000   29         8          70         
114        5.00000    25.00000   23         1          68         
115        12.00000   42.00000   21         4          82         
116        36.00000   16.00000   10         1          65         
117        52.00000   41.00000   15         1          63         
118        27.00000   23.00000   3          2          63         
119        17.00000   33.00000   41         1          78         
120        13.00000   13.00000   9          7          85         
121        57.00000   58.00000   28         2          64         
122        62.00000   42.00000   8          2          69         
123        42.00000   57.00000   8          8          72         
124        16.00000   57.00000   16         2          67         
125        8.00000    52.00000   10         7          67         
