NAME: E-n76-k14_5 
DIMENSION: 76 
CAPACITY: 100 
VEHICLES: 14 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         16         53         
3          36.00000   26.00000   26         12         57         
4          21.00000   45.00000   11         9          50         
5          45.00000   35.00000   30         12         56         
6          55.00000   20.00000   21         1          48         
7          33.00000   34.00000   19         7          47         
8          50.00000   50.00000   15         11         52         
9          55.00000   45.00000   16         5          34         
10         26.00000   59.00000   29         12         46         
11         40.00000   66.00000   26         6          41         
12         55.00000   65.00000   37         4          34         
13         35.00000   51.00000   16         13         49         
14         62.00000   35.00000   12         12         46         
15         62.00000   57.00000   31         4          34         
16         62.00000   24.00000   8          12         52         
17         21.00000   36.00000   19         13         59         
18         33.00000   44.00000   20         15         56         
19         9.00000    56.00000   13         2          39         
20         62.00000   48.00000   15         17         53         
21         66.00000   14.00000   22         16         64         
22         44.00000   13.00000   28         16         56         
23         26.00000   13.00000   12         7          43         
24         11.00000   28.00000   6          18         56         
25         7.00000    43.00000   27         3          41         
26         17.00000   64.00000   14         11         44         
27         41.00000   46.00000   18         18         50         
28         55.00000   34.00000   17         4          43         
29         35.00000   16.00000   29         1          47         
30         52.00000   26.00000   13         16         52         
31         43.00000   26.00000   22         8          48         
32         31.00000   76.00000   25         12         54         
33         22.00000   53.00000   28         11         44         
34         26.00000   29.00000   27         16         63         
35         50.00000   40.00000   19         18         50         
36         55.00000   50.00000   10         18         61         
37         54.00000   10.00000   12         6          39         
38         60.00000   15.00000   14         5          35         
39         47.00000   66.00000   24         14         46         
40         30.00000   60.00000   16         3          34         
41         30.00000   50.00000   33         12         42         
42         12.00000   17.00000   15         12         60         
43         15.00000   14.00000   11         3          43         
44         16.00000   19.00000   18         8          42         
45         21.00000   48.00000   17         7          44         
46         50.00000   30.00000   21         16         53         
47         51.00000   42.00000   27         6          41         
48         50.00000   15.00000   19         1          31         
49         48.00000   21.00000   20         3          49         
50         12.00000   38.00000   5          18         63         
51         15.00000   56.00000   22         14         52         
52         29.00000   39.00000   12         1          31         
53         54.00000   38.00000   19         3          42         
54         55.00000   57.00000   22         13         46         
55         67.00000   41.00000   16         11         53         
56         10.00000   70.00000   7          4          44         
57         6.00000    25.00000   26         11         54         
58         65.00000   27.00000   14         9          49         
59         40.00000   60.00000   21         3          45         
60         70.00000   64.00000   24         4          45         
61         64.00000   4.00000    13         9          44         
62         36.00000   6.00000    15         3          46         
63         30.00000   20.00000   18         14         46         
64         20.00000   30.00000   11         15         56         
65         15.00000   5.00000    28         7          48         
66         50.00000   70.00000   9          11         42         
67         57.00000   72.00000   37         17         64         
68         45.00000   42.00000   30         18         59         
69         38.00000   33.00000   10         12         44         
70         50.00000   4.00000    8          8          39         
71         66.00000   8.00000    11         9          42         
72         59.00000   5.00000    3          7          42         
73         35.00000   60.00000   1          7          37         
74         27.00000   24.00000   6          7          47         
75         40.00000   20.00000   10         2          47         
76         40.00000   37.00000   20         11         50         
