NAME: P-n55-k7_1 
DIMENSION: 55 
CAPACITY: 170 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         4          45         
3          36.00000   26.00000   26         2          56         
4          21.00000   45.00000   11         4          52         
5          45.00000   35.00000   30         1          43         
6          55.00000   20.00000   21         2          43         
7          33.00000   34.00000   19         3          47         
8          50.00000   50.00000   15         1          56         
9          55.00000   45.00000   16         3          59         
10         26.00000   59.00000   29         2          48         
11         40.00000   66.00000   26         4          53         
12         55.00000   65.00000   37         3          54         
13         35.00000   51.00000   16         2          37         
14         62.00000   35.00000   12         2          50         
15         62.00000   57.00000   31         2          37         
16         62.00000   24.00000   8          4          48         
17         21.00000   36.00000   19         2          47         
18         33.00000   44.00000   20         2          37         
19         9.00000    56.00000   13         2          38         
20         62.00000   48.00000   15         4          60         
21         66.00000   14.00000   22         1          48         
22         44.00000   13.00000   28         4          47         
23         26.00000   13.00000   12         1          44         
24         11.00000   28.00000   6          2          40         
25         7.00000    43.00000   27         4          42         
26         17.00000   64.00000   14         2          44         
27         41.00000   46.00000   18         3          45         
28         55.00000   34.00000   17         2          54         
29         35.00000   16.00000   29         1          47         
30         52.00000   26.00000   13         3          48         
31         43.00000   26.00000   22         3          40         
32         31.00000   76.00000   25         3          58         
33         22.00000   53.00000   28         2          52         
34         26.00000   29.00000   27         2          56         
35         50.00000   40.00000   19         3          52         
36         55.00000   50.00000   10         4          61         
37         54.00000   10.00000   12         1          58         
38         60.00000   15.00000   14         1          41         
39         47.00000   66.00000   24         3          52         
40         30.00000   60.00000   16         4          55         
41         30.00000   50.00000   33         4          50         
42         12.00000   17.00000   15         1          55         
43         15.00000   14.00000   11         2          41         
44         16.00000   19.00000   18         3          40         
45         21.00000   48.00000   17         2          36         
46         50.00000   30.00000   21         4          42         
47         51.00000   42.00000   27         2          49         
48         50.00000   15.00000   19         1          47         
49         48.00000   21.00000   20         3          46         
50         12.00000   38.00000   5          1          43         
51         15.00000   56.00000   22         4          38         
52         29.00000   39.00000   12         4          57         
53         54.00000   38.00000   19         2          51         
54         55.00000   57.00000   22         1          46         
55         67.00000   41.00000   16         1          41         
