NAME: F-n45-k4_4 
DIMENSION: 45 
CAPACITY: 2010 
VEHICLES: 4 
No         x_pos      y_pos      demand     release    due        
1          0.00000    0.00000    0          0          999999999  
2          3.00000    5.00000    33         13         125        
3          2.50000    9.00000    15         31         169        
4          48.00000   16.00000   10         36         161        
5          48.00000   17.00000   40         2          111        
6          69.00000   16.00000   15         22         174        
7          70.00000   16.00000   5          3          102        
8          64.00000   13.00000   77         19         131        
9          3.00000    -22.00000  435        14         134        
10         2.50000    1.00000    165        3          118        
11         -13.00000  11.50000   120        36         178        
12         -20.00000  45.00000   65         6          110        
13         -9.00000   52.00000   23         21         159        
14         -8.50000   53.00000   18         11         127        
15         -8.00000   52.00000   550        9          114        
16         2.00000    2.00000    78         1          120        
17         -2.00000   9.00000    627        7          123        
18         -10.00000  20.00000   9          12         147        
19         -20.00000  19.00000   96         14         133        
20         -15.00000  -21.00000  116        8          102        
21         -5.00000   -9.00000   116        24         130        
22         -4.50000   -9.00000   83         14         145        
23         -52.00000  -36.00000  41         25         141        
24         -53.00000  -36.00000  645        27         151        
25         0.00000    0.01000    694        16         130        
26         -30.00000  -18.00000  573        2          157        
27         -51.00000  -35.00000  1          28         148        
28         81.00000   9.00000    181        3          124        
29         84.00000   -99.00000  106        19         169        
30         82.00000   -6.00000   52         18         150        
31         40.00000   -12.00000  117        26         160        
32         50.00000   -7.00000   52         15         156        
33         51.00000   -8.00000   1300       19         117        
34         63.00000   -17.00000  57         10         158        
35         45.00000   -1.00000   28         31         131        
36         54.00000   8.50000    84         3          115        
37         29.00000   4.00000    1          5          141        
38         21.00000   3.00000    54         18         129        
39         22.00000   2.00000    19         29         177        
40         39.00000   -3.00000   88         23         140        
41         39.50000   -3.00000   41         3          104        
42         40.00000   -11.00000  238        19         118        
43         28.00000   -2.00000   66         21         135        
44         24.00000   -18.00000  44         24         118        
45         24.00000   -19.00000  42         24         179        
