NAME: E-n76-k7_2 
DIMENSION: 76 
CAPACITY: 220 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         8          92         
3          36.00000   26.00000   26         6          92         
4          21.00000   45.00000   11         7          102        
5          45.00000   35.00000   30         8          79         
6          55.00000   20.00000   21         7          66         
7          33.00000   34.00000   19         7          92         
8          50.00000   50.00000   15         3          68         
9          55.00000   45.00000   16         7          68         
10         26.00000   59.00000   29         2          91         
11         40.00000   66.00000   26         2          61         
12         55.00000   65.00000   37         9          91         
13         35.00000   51.00000   16         7          94         
14         62.00000   35.00000   12         1          96         
15         62.00000   57.00000   31         8          90         
16         62.00000   24.00000   8          3          67         
17         21.00000   36.00000   19         8          83         
18         33.00000   44.00000   20         4          74         
19         9.00000    56.00000   13         10         87         
20         62.00000   48.00000   15         10         93         
21         66.00000   14.00000   22         3          68         
22         44.00000   13.00000   28         1          61         
23         26.00000   13.00000   12         9          75         
24         11.00000   28.00000   6          3          63         
25         7.00000    43.00000   27         5          75         
26         17.00000   64.00000   14         2          96         
27         41.00000   46.00000   18         3          96         
28         55.00000   34.00000   17         8          72         
29         35.00000   16.00000   29         2          96         
30         52.00000   26.00000   13         9          85         
31         43.00000   26.00000   22         2          82         
32         31.00000   76.00000   25         8          78         
33         22.00000   53.00000   28         4          68         
34         26.00000   29.00000   27         9          99         
35         50.00000   40.00000   19         7          72         
36         55.00000   50.00000   10         2          63         
37         54.00000   10.00000   12         10         86         
38         60.00000   15.00000   14         6          92         
39         47.00000   66.00000   24         1          61         
40         30.00000   60.00000   16         3          78         
41         30.00000   50.00000   33         3          69         
42         12.00000   17.00000   15         1          69         
43         15.00000   14.00000   11         2          95         
44         16.00000   19.00000   18         4          79         
45         21.00000   48.00000   17         4          94         
46         50.00000   30.00000   21         7          79         
47         51.00000   42.00000   27         7          81         
48         50.00000   15.00000   19         4          97         
49         48.00000   21.00000   20         9          103        
50         12.00000   38.00000   5          4          87         
51         15.00000   56.00000   22         7          73         
52         29.00000   39.00000   12         8          89         
53         54.00000   38.00000   19         3          79         
54         55.00000   57.00000   22         2          80         
55         67.00000   41.00000   16         3          91         
56         10.00000   70.00000   7          5          86         
57         6.00000    25.00000   26         3          93         
58         65.00000   27.00000   14         7          96         
59         40.00000   60.00000   21         7          101        
60         70.00000   64.00000   24         3          78         
61         64.00000   4.00000    13         7          77         
62         36.00000   6.00000    15         3          78         
63         30.00000   20.00000   18         10         89         
64         20.00000   30.00000   11         1          97         
65         15.00000   5.00000    28         6          74         
66         50.00000   70.00000   9          7          79         
67         57.00000   72.00000   37         3          62         
68         45.00000   42.00000   30         8          69         
69         38.00000   33.00000   10         8          103        
70         50.00000   4.00000    8          4          70         
71         66.00000   8.00000    11         5          86         
72         59.00000   5.00000    3          5          95         
73         35.00000   60.00000   1          2          95         
74         27.00000   24.00000   6          10         102        
75         40.00000   20.00000   10         5          82         
76         40.00000   37.00000   20         8          72         
